alpha,feature,coefficient
0.0006768750009458535,s6,2.1931954197059116
0.0006768750009458535,bmi_x_bp,6.762234168729788
0.0006768750009458535,bmi_x_s5,1.3690435147074227
0.0006768750009458535,s1_minus_s2,-14.446749913387631
0.0006768750009458535,s3_x_s4,-4.332949332024236
0.0008895134973108237,age,2.583177892413698
0.0008895134973108237,sex,-11.945538708347838
0.0008895134973108237,bmi,24.465214664702813
0.0008895134973108237,bp,15.653891714435058
0.0008895134973108237,s1,-13.83904261704184
0.0008895134973108237,s2,-0.0
0.0008895134973108237,s3,1.2494717758822598
0.0008895134973108237,s4,3.5157995250743945
0.0008895134973108237,s5,37.00952601307116
0.0008895134973108237,s6,2.1931325630492466
0.0008895134973108237,bmi_x_bp,6.762291754745199
0.0008895134973108237,bmi_x_s5,1.3682916973038466
0.0008895134973108237,s1_minus_s2,-14.440735986590965
0.0008895134973108237,s3_x_s4,-4.335544765716305
0.0011689518164985776,age,2.5827717400575465
0.0011689518164985776,sex,-11.944970074410955
0.0011689518164985776,bmi,24.465554798357243
0.0011689518164985776,bp,15.653478347040007
0.0011689518164985776,s1,-13.827883195302405
0.0011689518164985776,s2,-0.0
0.0011689518164985776,s3,1.2301880656942028
0.0011689518164985776,s4,3.5013256367669223
0.0011689518164985776,s5,37.00102523467269
0.0011689518164985776,s6,2.1930500339946586
0.0011689518164985776,bmi_x_bp,6.7623671044111635
0.0011689518164985776,bmi_x_s5,1.3673043332751575
0.0011689518164985776,s1_minus_s2,-14.43283865043526
0.0011689518164985776,s3_x_s4,-4.338952073851641
0.0015361749466718281,age,2.5822379010634298
0.0015361749466718281,sex,-11.944222943545178
0.0015361749466718281,bmi,24.46600202535762
0.0015361749466718281,bp,15.652934927470426
0.0015361749466718281,s1,-13.813202813663983
0.0015361749466718281,s2,-0.0
0.0015361749466718281,s3,1.204820071427892
0.0015361749466718281,s4,3.482284618288731
0.0015361749466718281,s5,36.989843408977215
0.0015361749466718281,s6,2.1929414632262225
0.0015361749466718281,bmi_x_bp,6.7624666364557084
0.0015361749466718281,bmi_x_s5,1.3660057974261206
0.0015361749466718281,s1_minus_s2,-14.422451227544094
0.0015361749466718281,s3_x_s4,-4.34343521292254
0.002018760254679039,age,2.581536543626959
0.002018760254679039,sex,-11.943240832181374
0.002018760254679039,bmi,24.466589273782517
0.002018760254679039,bp,15.652221173768103
0.002018760254679039,s1,-13.793940538352434
0.002018760254679039,s2,-0.0
0.002018760254679039,s3,1.1715344656787297
0.002018760254679039,s4,3.4573014940561175
0.002018760254679039,s5,36.97516954310675
0.002018760254679039,s6,2.192799011244922
0.002018760254679039,bmi_x_bp,6.762596433295921
0.002018760254679039,bmi_x_s5,1.3643012804187549
0.002018760254679039,s1_minus_s2,-14.408818595037156
0.002018760254679039,s3_x_s4,-4.349316069122426
0.0026529484644318944,age,2.5806146555418836
0.0026529484644318944,sex,-11.941950488242343
0.0026529484644318944,bmi,24.467361519421356
0.0026529484644318944,bp,15.651282784612539
0.0026529484644318944,s1,-13.768594618862307
0.0026529484644318944,s2,-0.0
0.0026529484644318944,s3,1.1277362008398564
0.0026529484644318944,s4,3.4244270539874497
0.0026529484644318944,s5,36.955863445824214
0.0026529484644318944,s6,2.1926115633553027
0.0026529484644318944,bmi_x_bp,6.762768093836371
0.0026529484644318944,bmi_x_s5,1.3620591762136423
0.0026529484644318944,s1_minus_s2,-14.390883794805287
0.0026529484644318944,s3_x_s4,-4.357055931950327
0.0034863652276780877,age,2.5794032042249
0.0034863652276780877,sex,-11.940254719070438
0.0034863652276780877,bmi,24.468376247160393
0.0034863652276780877,bp,15.650049696198534
0.0034863652276780877,s1,-13.735293701872463
0.0034863652276780877,s2,-0.0
0.0034863652276780877,s3,1.0701915391495689
