alpha,feature,coefficient
0.0015361749466718281,age,2.5844855151433217
0.0015361749466718281,sex,-11.947285625841833
0.0015361749466718281,bmi,24.464181887594478
0.0015361749466718281,bp,15.655140709598866
0.0015361749466718281,s1,-10.646747086871132
0.0015361749466718281,s2,-3.2159600494979905
0.0015361749466718281,s3,1.3080768456722902
0.0015361749466718281,s4,3.5608667499876905
0.0015361749466718281,s5,37.03419421512654
0.0015361749466718281,s6,2.1935138091154993
0.0015361749466718281,bmi_x_bp,6.762083286532508
0.0015361749466718281,bmi_x_s5,1.3712462030606969
0.0015361749466718281,s1_minus_s2,-15.967374873578608
0.0015361749466718281,s3_x_s4,-4.324871117395724
0.002018760254679039,age,2.5844901069247412
0.002018760254679039,sex,-11.94726584341355
0.002018760254679039,bmi,24.46419767766161
0.002018760254679039,bp,15.655119626643046
0.002018760254679039,s1,-10.64636048447614
0.002018760254679039,s2,-3.21589419450797
0.002018760254679039,s3,1.3071922690699505
0.002018760254679039,s4,3.5605417825893397
0.002018760254679039,s5,37.03343831379074
0.002018760254679039,s6,2.193550993284963
0.002018760254679039,bmi_x_bp,6.762093370508234
0.002018760254679039,bmi_x_s5,1.3711865583728549
0.002018760254679039,s1_minus_s2,-15.966686154930068
0.002018760254679039,s3_x_s4,-4.3249277040163
0.0026529484644318944,age,2.584496141391003
0.0026529484644318944,sex,-11.947239846773321
0.0026529484644318944,bmi,24.464218423111227
0.0026529484644318944,bp,15.655091922259292
0.0026529484644318944,s1,-10.645852505574876
0.0026529484644318944,s2,-3.2158076801015
0.0026529484644318944,s3,1.3060299920974492
0.0026529484644318944,s4,3.560114855985732
0.0026529484644318944,s5,37.032445042300715
0.0026529484644318944,s6,2.1935998567707813
0.0026529484644318944,bmi_x_bp,6.76210661943247
0.0026529484644318944,bmi_x_s5,1.3711081853847067
0.0026529484644318944,s1_minus_s2,-15.965781174534264
0.0026529484644318944,s3_x_s4,-4.325002033636925
0.0034863652276780877,age,2.5845040718946417
0.0034863652276780877,sex,-11.947205684022855
0.0034863652276780877,bmi,24.464245677012094
0.0034863652276780877,bp,15.655055517598043
0.0034863652276780877,s1,-10.645185074334325
0.0034863652276780877,s2,-3.215694036272855
0.0034863652276780877,s3,1.3045029117957345
0.0034863652276780877,s4,3.5595540332638467
0.0034863652276780877,s5,37.03113989993684
0.0034863652276780877,s6,2.193664067151288
0.0034863652276780877,bmi_x_bp,6.762124025454324
0.0034863652276780877,bmi_x_s5,1.3710052071321968
0.0034863652276780877,s1_minus_s2,-15.964592064732368
0.0034863652276780877,s3_x_s4,-4.325099655813527
0.004581597669054491,age,2.5845144943067173
0.004581597669054491,sex,-11.947160790283265
0.004581597669054491,bmi,24.464281477672746
0.004581597669054491,bp,15.655007681655455
